Season,Team,Player Names
2018,FC Southampton,"['Angus Gunn', 'Fraser Forster', 'Alex McCarthy', 'Harry Lewis', 'Jack Rose', 'Jannik Vestergaard', 'Jan Bednarek', 'Wesley Hoedt', 'Jack Stephens', 'Maya Yoshida', 'Alfie Jones', 'Ryan Bertrand', 'Matt Targett', 'Sam McQueen', 'Cédric Soares', 'Yan Valery', 'Kayne Ramsay', 'Mario Lemina', 'Oriol Romeu', 'Jordy Clasie', 'James Ward-Prowse', 'Pierre-Emile Højbjerg', 'Stuart Armstrong', 'Steven Davis', 'Harrison Reed', 'Callum Slattery', 'Tyreke Johnson', 'Jake Hesketh', 'Mohamed Elyounoussi', 'Sofiane Boufal', 'Nathan Redmond', 'Josh Sims', 'Danny Ings', 'Manolo Gabbiadini', 'Charlie Austin', 'Guido Carrillo', 'Shane Long', 'Sam Gallagher', 'Michael Obafemi', 'Marcus Barnes']"
2018,Wolverhampton Wanderers,"['Rui Patrício', 'John Ruddy', 'Will Norris', 'Jack Ruddy', 'Harry Burgoyne', 'Willy Boly', 'Conor Coady', 'Ryan Bennett', 'Romain Saïss', 'Roderick Miranda', 'Kortney Hause', 'Ethan Ebanks-Landell', 'Sylvain Deslandes', 'Cameron John', 'Max Kilman', 'Jonny Otto', 'Rúben Vinagre', 'Ryan Giles', 'Matt Doherty', 'Phil Ofosu-Ayeh', 'Rúben Neves', 'Leander Dendoncker', 'Ming-Yang Yang', 'João Moutinho', 'Connor Ronan', 'Elliot Watt', 'Morgan Gibbs-White', 'Diogo Jota', 'Ivan Cavaleiro', 'Hélder Costa', 'Adama Traoré', 'Jordan Graham', 'Pedro Gonçalves', 'Raúl Jiménez', 'Léo Bonatini', 'Rafa Mir', 'Bright Enobakhare', 'Michal Zyro', 'Benny Ashley-Seal', 'Niall Ennis']"
2018,Crystal Palace,"['Wayne Hennessey', 'Vicente Guaita', 'Julián Speroni', 'Dion Henry', 'Joe Tupper', 'Mamadou Sakho', 'James Tomkins', 'Scott Dann', 'Ryan Inniss', 'Sam Woods', 'Patrick van Aanholt', 'Pape Souaré', 'Aaron Wan-Bissaka', 'Joel Ward', 'Martin Kelly', 'Luka Milivojevic', 'Cheikhou Kouyaté', 'Jairo Riedewald', 'James McArthur', 'Jason Puncheon', 'Luke Dreher', 'Nya Kirby', 'Jeffrey Schlupp', 'Max Meyer', 'Jonathan Williams', 'Giovanni McGregor', 'Wilfried Zaha', 'Bakary Sako', 'Sullay Kaikai', 'Andros Townsend', 'Jason Lokilo', 'Michy Batshuayi', 'Christian Benteke', 'Jordan Ayew', 'Alexander Sørloth', 'Connor Wickham']"
2018,FC Fulham,"['Sergio Rico', 'Marcus Bettinelli', 'Fabri', 'Alfie Mawson', 'Maxime Le Marchand', 'Tim Ream', 'Håvard Nordtveit', 'Marcelo Djaló', 'Joe Bryan', 'Calum Chambers', 'Timothy Fosu-Mensah', 'Cyrus Christie', 'Denis Odoi', 'Steven Sessegnon', 'Jean Michaël Seri', 'Kevin McDonald', 'Ibrahima Cissé', 'Frank Anguissa', 'Tom Cairney', 'Stefan Johansen', 'Luca de la Torre', ""Matt O'Riley"", 'Ryan Sessegnon', 'Harvey Elliott', 'André Schürrle', 'Ryan Babel', 'Neeskens Kebano', 'Floyd Ayité', 'Lazar Markovic', 'Aleksandar Mitrovic', 'Luciano Vietto', 'Aboubakar Kamara', 'Rui Fonte']"
2018,Newcastle United,"['Martin Dúbravka', 'Karl Darlow', 'Rob Elliot', 'Freddie Woodman', 'Nathan Harker', 'Jamaal Lascelles', 'Fabian Schär', 'Florian Lejeune', 'Federico Fernández', 'Ciaran Clark', 'Paul Dummett', 'Lewis Cass', 'Kell Watts', 'Antonio Barreca', 'Achraf Lazaar', 'DeAndre Yedlin', 'Javier Manquillo', 'Jamie Sterry', 'Isaac Hayden', 'Sung-yueng Ki', 'Jack Colback', 'Jonjo Shelvey', 'Sean Longstaff', 'Mohamed Diamé', 'Matt Ritchie', 'Henri Saivet', 'Ayoze Pérez', 'Kenedy', 'Christian Atsu', 'Rolando Aarons', 'Miguel Almirón', 'Jacob Murphy', 'Callum Roberts', 'Dwight Gayle', 'Salomón Rondón', 'Yoshinori Muto', 'Joselu']"
2018,FC Watford,"['Ben Foster', 'Heurelho Gomes', 'Pontus Dahlberg', 'Daniel Bachmann', 'Christian Kabasele', 'Adam Masina', 'Craig Cathcart', 'Sebastian Prödl', 'Adrian Mariappa', 'Marvin Zeegelaar', 'Miguel Britos', 'Ben Wilmot', 'Jorge Segura', 'Tommie Hoban', 'Jose Cholevas', 'Daryl Janmaat', 'Kiko Femenía', 'Dimitri Foulquier', 'Marc Navarro', 'Étienne Capoue', 'Nathaniel Chalobah', 'Abdoulaye Doucouré', 'Will Hughes', 'Roberto Pereyra', 'Tom Cleverley', 'Domingos Quina', 'Kwasi Sibo', 'Ken Sema', 'Adalberto Peñaranda', 'Dodi Lukébakio', 'Gerard Deulofeu', 'Andre Gray', 'Cucho Hernández', 'Troy Deeney', 'Isaac Success', 'Stefano Okaka', 'Mamadou Obbi Oulare', 'Jerome Sinclair', 'Filip Stuparevic']"
2018,FC Burnley,"['Nick Pope', 'Joe Hart', 'Tom Heaton', 'Anders Lindegaard', 'Adam Legzdins', 'James Tarkowski', 'Ben Mee', 'Ben Gibson', 'Kevin Long', 'Charlie Taylor', 'Stephen Ward', 'Ali Koiki', 'Anthony Driscoll-Glennon', 'Matthew Lowton', 'Phil Bardsley', 'Jack Cork', 'Ashley Westwood', 'Steven Defour', ""Aiden O'Neill"", 'Jeff Hendrick', 'Josh Benson', 'Robbie Brady', 'Dwight McNeil', 'Jóhann Berg Gudmundsson', 'Aaron Lennon', 'Jonathan Walters', 'Chris Wood', 'Ashley Barnes', 'Matej Vydra', 'Sam Vokes', 'Nahki Wells', 'Peter Crouch', 'Ntumba Massanka']"
2018,Brighton & Hove Albion,"['Mathew Ryan', 'David Button', 'Christian Walton', 'Jason Steele', 'Robert Sánchez', 'Shane Duffy', 'Lewis Dunk', 'Bernardo', 'Leon Balogun', 'Leo Østigård', 'Ben Barclay', 'Dan Burn', 'Gaëtan Bong', 'Markus Suttner', 'Martín Montoya', 'Ezequiel Schelotto', 'Bruno Saltor', 'Ben White', 'Tudor Baluta', 'Will Collar', 'Yves Bissouma', 'Davy Pröpper', 'Pascal Groß', 'Dale Stephens', 'Alexis Mac Allister', 'Beram Kayal', 'Richie Towell', 'Max Sanders', 'Jayson Molumby', 'José Izquierdo', 'Alireza Jahanbakhsh', 'Anthony Knockaert', 'Solly March', 'Percy Tau', 'Jürgen Locadia', 'Florin Andone', 'Glenn Murray', 'Tomer Hemed', 'Jan Mlakar', 'Viktor Gyökeres', 'Aaron Connolly']"
2018,Huddersfield Town,"['Jonas Lössl', 'Ben Hamer', 'Joel Coleman', 'Ryan Schofield', 'Terence Kongolo', 'Christopher Schindler', 'Zanka', 'Chris Löwe', 'Florent Hadergjonaj', 'Tommy Smith', 'Erik Durm', 'Demeaco Duhaney', 'Aaron Rowe', 'Jonathan Hogg', 'Danny Williams', 'Jon Gorenc Stankovic', 'Aaron Mooy', 'Philip Billing', 'Juninho Bacuna', 'Jason Puncheon', 'Alex Pritchard', 'Abdelhamid Sabiri', 'Jack Payne', 'Matty Daly', 'Ramadan Sobhi', 'Rajiv van La Parra', 'Adama Diakhaby', 'Isaac Mbenza', 'Steve Mounié', 'Karlan Grant', 'Laurent Depoitre', 'Elias Kachunga', 'Collin Quaner']"
2018,Cardiff City,"['Neil Etheridge', 'Alex Smithies', 'Brian Murphy', 'Sean Morrison', 'Bruno Ecuele Manga', 'Sol Bamba', 'Matthew Connolly', 'Joe Bennett', 'Greg Cunningham', 'Ciaron Brown', 'Lee Peltier', 'Jazz Richards', 'Cameron Coxe', 'Aron Gunnarsson', 'Víctor Camarasa', 'Harry Arter', 'Joe Ralls', 'Leandro Bacuna', 'Loïc Damour', ""Stuart O'Keefe"", 'Lloyd Humphries', 'Bobby De Cordova-Reid', 'Josh Murphy', 'Junior Hoilett', 'Nathaniel Méndez-Laing', 'Kadeem Harris', 'Lee Tomlin', 'Kenneth Zohore', 'Oumar Niasse', 'Callum Paterson', 'Gary Madine', 'Danny Ward', 'Omar Bogle', 'Rhys Healey', 'Jack McKay']"
2019,Manchester City,"['Ederson', 'Arijanet Muric', 'Claudio Bravo', 'Scott Carson', 'Aymeric Laporte', 'John Stones', 'Nicolás Otamendi', 'Eric García', 'Tosin Adarabioyo', 'Taylor Harwood-Bellis', 'Alpha Diounkou', 'Benjamin Mendy', 'Oleksandr Zinchenko', 'Angeliño', 'Kyle Walker', 'João Cancelo', 'Rodri', 'Fernandinho', 'Ilkay Gündogan', 'Adrián Bernabé', 'Tommy Doyle', 'Kevin De Bruyne', 'Bernardo Silva', 'David Silva', 'Cole Palmer', 'Raheem Sterling', 'Phil Foden', 'Ryotaro Meshino', 'Leroy Sané', 'Riyad Mahrez', 'Patrick Roberts', 'Ian Poveda', 'Gabriel Jesus', 'Sergio Agüero']"
2019,FC Liverpool,"['Alisson', 'Simon Mignolet', 'Adrián', 'Loris Karius', 'Caoimhín Kelleher', 'Andy Lonergan', 'Vitezslav Jaros', 'Ben Winterbottom', 'Virgil van Dijk', 'Joe Gomez', 'Joel Matip', 'Dejan Lovren', 'Sepp van den Berg', 'Nathaniel Phillips', 'Tom Clayton', 'Morgan Boyes', 'Billy Koumetio', 'Andrew Robertson', 'Yasser Larouci', 'Tony Gallacher', 'Adam Lewis', 'James Norris', 'Trent Alexander-Arnold', 'Nathaniel Clyne', 'Ki-Jana Hoever', 'Neco Williams', 'Fabinho', 'Pedro Chirivella', 'Leighton Clarkson', 'Georginio Wijnaldum', 'Naby Keïta', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'James Milner', 'Curtis Jones', 'Herbie Kane', 'Elijah Dixon-Bonner', 'Jake Cain', 'Tom Hill', 'Xherdan Shaqiri', 'Adam Lallana', 'Ben Woodburn', 'Harvey Elliott', 'Isaac Christie-Davies', 'Sadio Mané', 'Takumi Minamino', 'Liam Millar', 'Mohamed Salah', 'Sheyi Ojo', 'Luis Longstaff', 'Jack Bearne', 'Roberto Firmino', 'Divock Origi', 'Rhian Brewster', 'Joe Hardy', 'Layton Stewart']"
2019,Tottenham Hotspur,"['Hugo Lloris', 'Paulo Gazzaniga', 'Michel Vorm', 'Brandon Austin', 'Alfie Whiteman', 'Davinson Sánchez', 'Toby Alderweireld', 'Eric Dier', 'Jan Vertonghen', 'Japhet Tanganga', 'Cameron Carter-Vickers', 'Malachi Fagan-Walcott', 'Ben Davies', 'Danny Rose', 'Dennis Cirkin', 'Serge Aurier', 'Juan Foyth', 'Kyle Walker-Peters', 'Harry Winks', 'Oliver Skipp', 'Victor Wanyama', 'Harvey White', 'Tanguy Ndombélé', 'Moussa Sissoko', 'Gedson Fernandes', 'Ryan Sessegnon', 'Christian Eriksen', 'Dele Alli', 'Giovani Lo Celso', 'Heung-min Son', 'Steven Bergwijn', ""Georges-Kevin N'Koudou"", 'Lucas Moura', 'Erik Lamela', 'Harry Kane', 'Troy Parrott']"
2019,FC Chelsea,"['Kepa Arrizabalaga', 'Willy Caballero', 'Jamie Cumming', 'Antonio Rüdiger', 'Kurt Zouma', 'Andreas Christensen', 'Fikayo Tomori', 'Marc Guéhi', 'Dynel Simeu', 'Emerson Palmieri', 'Marcos Alonso', 'Ian Maatsen', 'César Azpilicueta', 'Reece James', 'Tariq Lamptey', 'Henry Lawrence', ""N'Golo Kanté"", 'Jorginho', 'Billy Gilmour', 'Mateo Kovacic', 'Ruben Loftus-Cheek', 'Ross Barkley', 'Marco van Ginkel', 'Lewis Bate', 'Davide Zappacosta', 'Mason Mount', 'Tino Anjorin', 'Callum Hudson-Odoi', 'Willian', 'Kenedy', 'Christian Pulisic', 'Pedro', 'Tammy Abraham', 'Michy Batshuayi', 'Olivier Giroud', 'Armando Broja']"
2019,Manchester United,"['David de Gea', 'Sergio Romero', 'Lee Grant', 'Joel Pereira', 'Matej Kovar', 'Harry Maguire', 'Victor Lindelöf', 'Eric Bailly', 'Marcos Rojo', 'Axel Tuanzebe', 'Phil Jones', 'Max Taylor', ""Di'Shon Bernard"", 'Teden Mengi', 'Luke Shaw', 'Brandon Williams', 'Ashley Young', 'Cameron Borthwick-Jackson', 'Aaron Wan-Bissaka', 'Diogo Dalot', 'Timothy Fosu-Mensah', 'Ethan Laird', 'Scott McTominay', 'Nemanja Matic', 'James Garner', 'Paul Pogba', 'Fred', 'Angel Gomes', 'Ethan Galbraith', 'Arnau Puigmal', 'Dylan Levitt', 'Bruno Fernandes', 'Jesse Lingard', 'Andreas Pereira', 'Juan Mata', 'Tahith Chong', 'Marcus Rashford', 'Daniel James', 'Largie Ramazani', 'Mason Greenwood', 'Anthony Martial', 'Odion Ighalo', ""D'Mani Mellor""]"
2019,FC Arsenal,"['Bernd Leno', 'Emiliano Martínez', 'Matt Macey', 'Sead Kolasinac', 'Sokratis Papastathopoulos', 'Shkodran Mustafi', 'David Luiz', 'Rob Holding', 'Pablo Marí', 'Konstantinos Mavropanos', 'Zechariah Medley', 'Kieran Tierney', 'Nacho Monreal', 'Tolaji Bola', 'Héctor Bellerín', 'Calum Chambers', 'Cédric Soares', 'Lucas Torreira', 'Granit Xhaka', 'Mattéo Guendouzi', 'Dani Ceballos', 'Henrikh Mkhitaryan', 'Joe Willock', 'Ainsley Maitland-Niles', 'Robbie Burton', 'James Olayinka', 'Matt Smith', 'Mesut Özil', 'Emile Smith Rowe', 'Gabriel Martinelli', 'Nicolas Pépé', 'Bukayo Saka', 'Reiss Nelson', 'Pierre-Emerick Aubameyang', 'Alexandre Lacazette', 'Eddie Nketiah', 'Tyreece John-Jules', 'Folarin Balogun']"
2019,FC Everton,"['Jordan Pickford', 'Jonas Lössl', 'Maarten Stekelenburg', 'João Virgínia', 'Michael Keane', 'Yerry Mina', 'Mason Holgate', 'Cuco Martina', 'Lewis Gibson', 'Jarrad Branthwaite', 'Lucas Digne', 'Leighton Baines', 'Luke Garbutt', 'Djibril Sidibé', 'Seamus Coleman', 'Jean-Philippe Gbamin', 'Morgan Schneiderlin', 'Muhamed Besic', 'André Gomes', 'Tom Davies', 'Fabian Delph', 'Beni Baningime', 'Dennis Adeniran', 'Alex Iwobi', 'Gylfi Sigurdsson', 'Bernard', 'Yannick Bolasie', 'Anthony Gordon', 'Theo Walcott', 'Richarlison', 'Moise Kean', 'Dominic Calvert-Lewin', 'Cenk Tosun', 'Oumar Niasse', 'Ellis Simms']"
2019,Leicester City,"['Kasper Schmeichel', 'Danny Ward', 'Eldin Jakupovic', 'Çağlar Söyüncü', 'Jonny Evans', 'Filip Benkovic', 'Daniel Amartey', 'Ryan Bennett', 'Wes Morgan', 'Darnell Johnson', 'Ben Chilwell', 'Christian Fuchs', 'Luke Thomas', 'Ricardo Pereira', 'James Justin', 'Wilfred Ndidi', 'Hamza Choudhury', 'Nampalys Mendy', 'Youri Tielemans', 'Dennis Praet', 'Matty James', 'Bartosz Kapustka', 'Kiernan Dewsbury-Hall', 'Marc Albrighton', 'James Maddison', 'George Thomas', 'Ayoze Pérez', 'Harvey Barnes', 'Demarai Gray', 'Jamie Vardy', 'Kelechi Iheanacho', 'George Hirst']"
2019,Wolverhampton Wanderers,"['Rui Patrício', 'John Ruddy', 'Will Norris', 'Andreas Söndergaard', 'Willy Boly', 'Conor Coady', 'Jesús Vallejo', 'Ryan Bennett', 'Romain Saïss', 'Max Kilman', 'Dion Sanderson', 'Lewis Richards', 'Christian Marques', 'Jonny Otto', 'Rúben Vinagre', 'Ryan Giles', 'Matt Doherty', 'Luke Matheson', 'Phil Ofosu-Ayeh', 'Oskar Buur', 'Rúben Neves', 'Leander Dendoncker', 'Ming-Yang Yang', 'Flávio Cristóvão', 'Terry Taylor', 'Owen Otasowie', 'João Moutinho', 'Bruno Jordão', 'Connor Ronan', 'Taylor Perry', 'Luke Cundle', 'Morgan Gibbs-White', 'Meritan Shabani', 'Chem Campbell', 'Diogo Jota', 'Daniel Podence', 'Adama Traoré', 'Pedro Neto', 'Jordan Graham', 'Raúl Jiménez', 'Patrick Cutrone', 'Leonardo Campana', 'Benny Ashley-Seal', 'Austin Samuels']"
2019,West Ham United,"['Lukasz Fabianski', 'Darren Randolph', 'Roberto', 'David Martin', 'Joseph Anang', 'Issa Diop', 'Fabián Balbuena', 'Angelo Ogbonna', 'Winston Reid', 'Gonçalo Cardoso', 'Aaron Cresswell', 'Arthur Masuaku', 'Ryan Fredericks', 'Pablo Zabaleta', 'Jeremy Ngakia', 'Ben Johnson', 'Declan Rice', 'Tomas Soucek', 'Carlos Sánchez', 'Conor Coventry', 'Mark Noble', 'Jack Wilshere', 'Bernardo Rosa', 'Alfie Lewis', 'Manuel Lanzini', 'Pablo Fornals', 'Dan Kemp', 'Nathan Holland', 'Felipe Anderson', 'Jarrod Bowen', 'Andriy Yarmolenko', 'Robert Snodgrass', 'Grady Diangana', 'Xande Silva', 'Sébastien Haller', 'Michail Antonio', 'Chicharito', 'Albian Ajeti']"
2019,AFC Bournemouth,"['Aaron Ramsdale', 'Artur Boruc', 'Mark Travers', 'Will Dennis', 'Nathan Aké', 'Steve Cook', 'Lloyd Kelly', 'Chris Mepham', 'Jack Simpson', 'Corey Jordan', 'Diego Rico', 'Charlie Daniels', 'Adam Smith', 'Jack Stacey', 'Simon Francis', 'Brennan Camp', 'Brooklyn Genesini', 'Jefferson Lerma', 'Matt Butcher', 'Lewis Cook', 'Philip Billing', 'Dan Gosling', 'Andrew Surman', 'Nnamdi Ofoborh', 'Gavin Kilkenny', 'Kyle Taylor', 'Ryan Fraser', 'Arnaut Danjuma', 'Junior Stanislas', 'David Brooks', 'Harry Wilson', 'Jordon Ibe', 'Alex Dobre', 'Callum Wilson', 'Joshua King', 'Dominic Solanke', 'Jermain Defoe', 'Sam Surridge', 'Christian Saydee']"
2019,Newcastle United,"['Martin Dúbravka', 'Karl Darlow', 'Rob Elliot', 'Jamaal Lascelles', 'Fabian Schär', 'Paul Dummett', 'Federico Fernández', 'Ciaran Clark', 'Florian Lejeune', 'Lewis Cass', 'Kell Watts', 'Danny Rose', 'Jetro Willems', 'DeAndre Yedlin', 'Emil Krafth', 'Javier Manquillo', 'Jamie Sterry', 'Isaac Hayden', 'Sung-yueng Ki', 'Jack Colback', 'Liam Gibson', 'Joelinton', 'Sean Longstaff', 'Jonjo Shelvey', 'Nabil Bentaleb', 'Matty Longstaff', 'Dan Barlaser', 'Jack Young', 'Valentino Lazaro', 'Matt Ritchie', 'Henri Saivet', 'Allan Saint-Maximin', 'Christian Atsu', 'Rolando Aarons', 'Miguel Almirón', 'Jacob Murphy', 'Tom Allan', 'Dwight Gayle', 'Yoshinori Muto', 'Andy Carroll', 'Elias Sörensen']"
2019,Aston Villa,"['Tom Heaton', 'Lovre Kalinic', 'Jed Steer', 'Ørjan Nyland', 'Pepe Reina', 'Matija Sarkic', 'Tyrone Mings', 'Björn Engels', 'Ezri Konsa', 'Kortney Hause', 'James Chester', 'Matt Targett', 'Neil Taylor', 'Frédéric Guilbert', 'Ahmed El Mohamady', 'James Bree', 'Kaine Kesler-Hayden', 'Marvelous Nakamba', 'Douglas Luiz', 'John McGinn', 'Conor Hourihane', 'Danny Drinkwater', 'Henri Lansbury', 'Aaron Tshibola', 'Jacob Ramsey', 'Indiana Vassilev', 'Jack Grealish', 'Mahmoud Trezeguet', 'Andre Green', 'Anwar El Ghazi', 'Jota Peleteiro', 'Wesley Moraes', 'Ally Samatta', 'Jonathan Kodjia', 'Borja Bastón', 'Keinan Davis', 'Rushian Hepburn-Murphy', 'Cameron Archer']"
2019,FC Southampton,"['Fraser Forster', 'Angus Gunn', 'Alex McCarthy', 'Harry Lewis', 'Jack Rose', 'Jannik Vestergaard', 'Jan Bednarek', 'Kevin Danso', 'Jack Stephens', 'Maya Yoshida', 'Ryan Bertrand', 'Sam McQueen', 'Jake Vokins', 'Cédric Soares', 'Kyle Walker-Peters', 'Yan Valery', 'Oriol Romeu', 'James Ward-Prowse', 'Pierre-Emile Højbjerg', 'Stuart Armstrong', 'Callum Slattery', 'Alexandre Jankewitz', 'Will Smallbone', 'Will Ferry', 'Jake Hesketh', 'Jacob Maddox', 'Moussa Djenepo', 'Mohamed Elyounoussi', 'Sofiane Boufal', 'Nathan Redmond', 'Nathan Tella', 'Danny Ings', 'Ché Adams', 'Michael Obafemi', 'Shane Long', 'Dan Nlundulu']"
2019,Brighton & Hove Albion,"['Mathew Ryan', 'David Button', 'Jason Steele', 'Lewis Dunk', 'Adam Webster', 'Shane Duffy', 'Bernardo', 'Leon Balogun', ""Warren O'Hora"", 'Dan Burn', 'Gaëtan Bong', 'Alex Cochrane', 'Haydon Roberts', 'Martín Montoya', 'Tariq Lamptey', 'Ezequiel Schelotto', 'Romaric Yapi', 'Archie Davies', 'Tudor Baluta', 'Davy Pröpper', 'Alexis Mac Allister', 'Yves Bissouma', 'Pascal Groß', 'Aaron Mooy', 'Dale Stephens', 'Steven Alzate', 'Beram Kayal', 'Max Sanders', 'Taylor Richards', 'Jordan Davies', 'Jack Spong', 'Teddy Jenks', 'Leandro Trossard', 'José Izquierdo', 'Soufyan Ahannach', 'Ryan Longman', 'Alireza Jahanbakhsh', 'Solly March', 'Peter Gwargis', 'Neal Maupay', 'Jürgen Locadia', 'Aaron Connolly', 'Florin Andone', 'Glenn Murray', 'Bojan Radulovic']"
2019,FC Watford,"['Ben Foster', 'Pontus Dahlberg', 'Heurelho Gomes', 'Daniel Bachmann', 'Adam Parkes', 'Christian Kabasele', 'Adam Masina', 'Craig Dawson', 'Craig Cathcart', 'Adrian Mariappa', 'Sebastian Prödl', 'Mason Barrett', 'Bayli Spencer-Adams', 'Andi Janjeva', 'Jose Cholevas', 'Kiko Femenía', 'Daryl Janmaat', 'Dimitri Foulquier', 'Jamal Balogun', 'Étienne Capoue', 'Nathaniel Chalobah', 'Callum Whelan', 'Abdoulaye Doucouré', 'Will Hughes', 'Roberto Pereyra', 'Tom Cleverley', 'Domingos Quina', 'Tom Dele-Bashiru', 'Henry Wise', 'Ken Sema', 'Adalberto Peñaranda', 'Jayden Bennetts', 'Ismaïla Sarr', 'Ignacio Pussetto', 'Joseph Hungbo', 'Kaylen Hinds', 'Gerard Deulofeu', 'João Pedro', 'Andre Gray', 'Troy Deeney', 'Danny Welbeck', 'Isaac Success', 'Sam Dalby']"
2019,Crystal Palace,"['Vicente Guaita', 'Wayne Hennessey', 'Stephen Henderson', 'Mamadou Sakho', 'James Tomkins', 'Gary Cahill', 'Scott Dann', 'Ryan Inniss', 'Sam Woods', 'Nikola Tavares', 'Patrick van Aanholt', 'Tyrick Mitchell', 'Joel Ward', 'Martin Kelly', 'Luka Milivojevic', 'Cheikhou Kouyaté', 'Jairo Riedewald', 'James McArthur', 'Víctor Camarasa', 'James McCarthy', 'Nya Kirby', 'Jeffrey Schlupp', 'Max Meyer', 'Giovanni McGregor', 'Wilfried Zaha', 'Brandon Pierrick', 'Andros Townsend', 'Cenk Tosun', 'Christian Benteke', 'Jordan Ayew', 'Connor Wickham', 'James Daly', 'John-Kymani Gordon']"
2019,FC Burnley,"['Nick Pope', 'Joe Hart', 'Bailey Peacock-Farrell', 'Adam Legzdins', 'Lukas Jensen', 'James Tarkowski', 'Ben Mee', 'Ben Gibson', 'Erik Pieters', 'Kevin Long', 'Jimmy Dunne', 'Bobby Thomas', 'Charlie Taylor', 'Anthony Driscoll-Glennon', 'Ali Koiki', 'Matthew Lowton', 'Phil Bardsley', 'Jack Cork', 'Ashley Westwood', 'Jeff Hendrick', 'Josh Brownhill', 'Danny Drinkwater', 'Mace Goodridge', 'Josh Benson', 'Robbie Brady', 'Lewis Richardson', 'Dwight McNeil', 'Jóhann Berg Gudmundsson', 'Aaron Lennon', 'Max Thompson', 'Chris Wood', 'Ashley Barnes', 'Jay Rodríguez', 'Matej Vydra', 'Joel Mumbongo']"
2019,Norwich City,"['Tim Krul', 'Ralf Fährmann', 'Michael McGovern', 'Archie Mair', 'Ben Godfrey', 'Christoph Zimmermann', 'Grant Hanley', 'Timm Klose', 'Sean Raggett', 'Akin Famewo', 'Jamal Lewis', 'Sam Byram', 'Philip Heise', 'Sam McCallum', 'Max Aarons', 'Jordan Thomas', 'Ibrahim Amadou', 'Tom Trybull', 'Alexander Tettey', 'Kenny McLean', 'Lukas Rupp', 'Moritz Leitner', 'Mario Vrancic', 'Louis Thompson', 'Daniel Adshead', 'Todd Cantwell', 'Ondrej Duda', 'Marco Stiepermann', 'Onel Hernández', 'Josh Martin', 'Emiliano Buendía', 'Patrick Roberts', 'Teemu Pukki', 'Josip Drmic', 'Adam Idah', 'Dennis Srbeny', 'Carlton Morris', 'Mason Bloomfield']"
2019,Sheffield United,"['Dean Henderson', 'Michael Verrips', 'Simon Moore', 'Jake Eastwood', ""Jack O'Connell"", 'John Egan', 'Panagiotis Retsos', 'Chris Basham', 'Jack Robinson', 'Jack Rodwell', 'Richard Stearman', 'Phil Jagielka', 'Ben Heneghan', 'Kean Bryan', 'Enda Stevens', 'Kieron Freeman', 'Sander Berge', 'Muhamed Besic', 'John Lundstram', 'John Fleck', 'Oliver Norwood', 'Ben Osborn', 'George Baldock', 'Luke Freeman', 'Ravel Morrison', 'Ricky Holmes', 'Nathan Thomas', 'Lys Mousset', 'Oli McBurnie', 'Callum Robinson', 'Billy Sharp', 'David McGoldrick', 'Richairo Zivkovic', 'Leon Clarke']"
2020,Manchester City,"['Ederson', 'Zack Steffen', 'Scott Carson', 'James Trafford', 'Rúben Dias', 'Aymeric Laporte', 'Nathan Aké', 'John Stones', 'Eric García', 'Nicolás Otamendi', 'Taylor Harwood-Bellis', 'Philippe Sandler', 'Luke Mbete', 'Oleksandr Zinchenko', 'Benjamin Mendy', 'João Cancelo', 'Kyle Walker', 'Rodri', 'Fernandinho', 'Claudio Gomes', 'Ilkay Gündogan', 'Adrián Bernabé', 'Tommy Doyle', 'Felix Nmecha', 'Kevin De Bruyne', 'Bernardo Silva', 'Cole Palmer', 'Raheem Sterling', 'Phil Foden', 'Jack Harrison', 'Ferran Torres', 'Riyad Mahrez', 'Patrick Roberts', 'Gabriel Jesus', 'Sergio Agüero', 'Liam Delap']"
2020,FC Liverpool,"['Alisson', 'Caoimhín Kelleher', 'Adrián', 'Harvey Davies', 'Vitezslav Jaros', 'Jakub Ojrzynski', 'Liam Hughes', 'Virgil van Dijk', 'Joe Gomez', 'Ozan Kabak', 'Joel Matip', 'Nathaniel Phillips', 'Rhys Williams', 'Ben Davies', 'Sepp van den Berg', 'Billy Koumetio', 'Andrew Robertson', 'Konstantinos Tsimikas', 'Trent Alexander-Arnold', 'Neco Williams', 'Fabinho', 'Marko Grujić', 'Leighton Clarkson', 'Naby Keïta', 'Georginio Wijnaldum', 'Thiago', 'Curtis Jones', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'James Milner', 'Jake Cain', 'Harvey Elliott', 'Xherdan Shaqiri', 'Ben Woodburn', 'Sadio Mané', 'Diogo Jota', 'Takumi Minamino', 'Mohamed Salah', 'Harry Wilson', 'Sheyi Ojo', 'Roberto Firmino', 'Rhian Brewster', 'Divock Origi']"
