Season,Team,Player Names
2001,AS Monaco,"['Stéphane Porato', 'André Biancarelli', 'Tony Sylva', 'Flavio Roma', 'Rafa Márquez', 'Cyril Domoraud', 'Bruno Irles', 'José-Karl Pierre-Fanfan', 'Julien Rodriguez', 'Gaël Givet', 'Philippe Léonard', 'Éric Abidal', 'Franck Jurietti', 'Cyril Rool', 'Christian Panucci', 'Éric Cubilier', 'Djibril Sidibé', 'Lucas Bernardi', 'Pontus Farnerud', 'Alex Nyarko', 'Jaroslav Plasil', 'Vladimir Jugović', 'Jérôme Rothen', 'Nicolas Bonnal', 'Moussa Saïb', 'Marcelo Gallardo', 'Ludovic Giuly', 'Grégory Lacombe', 'Souleymane Camara', 'Sébastien Carole', 'Marco Simone', 'Dado Prso', 'Florin Raducioiu', 'Shabani Nonda', 'Oliver Bierhoff', 'Wagneau Eloi', 'Sébastien Grax']"
2001,EA Guingamp,"['Eric Loussouarn', 'Fabien Louedec', 'Guillaume Gauclin', 'Gérard Gnanhouan', 'Pierre-Emmanuel Bourdeau', 'Blaise Kouassi', 'Jonathan Joseph-Augustin', 'Hubert Fournier', 'Auriol Guillaume', 'Laurent Guyot', 'Alaeddine Yahia', 'Romain Ferrier', 'Morten Nielsen', 'Tony Sorin', 'Claude Michel', 'Yannick Baret', 'Fabrice Colleau', 'Cédric Bardon', 'Laurent Hervé', 'Abdelhafid Tasfaout', 'Stéphane Carnot', 'Farid Talhaoui', 'Florent Malouda', 'Fabrice Fiorèse', 'Fabrice Pancrate', ""Stéphane Guivarc'h"", 'Didier Drogba', 'Kemal Bourhani', 'Hakim Saci']"
2001,FC Metz,"[""Jacques Songo'o"", 'Johan Liébus', 'Ludovic Butelle', 'Kossi Agassa', 'Yannick Suzanne', 'Sylvain Marchal', 'David Régis', 'Philippe Gaillot', 'Schumann Bah', 'Franck Signorino', 'Pascal Pierre', 'Patrick Moreau', 'Franck Béria', 'Geoffray Toyes', 'Kasim Yildiz', 'Mario Espartero', 'Ludovic Asuar', 'Grégory Proment', 'Stéphane Morisot', 'Grégory Leca', 'Aimen Demai', 'Christophe Walter', 'Christophe Bastien', 'Sébastien Renouard', 'Frédéric Meyrieu', 'Ludovic Obraniak', 'Gunter Van Handenhoven', 'Alexandre Frutos', 'Jonathan Jäger', 'Oumar Sané', 'Eric Hassli', 'Joseph-Désiré Job', 'Tressor Moreno', 'Gérald Baticle', 'Emmanuel Adebayor', 'Sergiy Skachenko']"
2001,FC Lorient,"['Stéphane Le Garrec', 'Sébastien Hamel', 'Fabien Garnier', 'Antony Gauvin', 'Christophe Ferron', 'Jacques Abardonado', 'Hernán Medina', 'Richard Martini', 'Pape Malick Diop', 'Pascal Delhommeau', 'Loïc Druon', 'Arnaud Le Lan', 'Yohan Bouzin', 'Xavier Dudoit', 'Cédric Chabert', 'Christophe Coué', 'Joris Marveaux', 'Sylvain Ripoll', 'David Bouard', 'Nicolas Cloarec', 'Seydou Keita', 'Guillaume Norbert', 'Pascal Bédrossian', 'Ulrich Le Pen', 'Moussa Saïb', 'Johan Cavalli', 'Tchiressoua Guel', 'Jean-Marie David', ""Nicolas Esceth-N'Zi"", 'Pascal Feindouno', 'Jean-Marie Eveno', 'Koffi Fiawoo', 'Jean-Claude Darcheville', 'Elie Kroupi']"
2002,Olympique Lyon,"['Grégory Coupet', 'Rémy Vercoutre', 'Nicolas Puydebois', 'Florent Laville', 'Cláudio Caçapa', 'Jérémie Bréchet', 'Patrick Müller', 'Christophe Delmotte', 'Laurent Montoya', 'Eric Deflandre', 'Jean-Marc Chanelet', 'Gaël Genevier', 'Edmílson', 'Philippe Violeau', 'Mahamadou Diarra', 'Yohann Gomez', 'Florent Balmont', 'Vikash Dhorasoo', 'Alexandre Hauw', 'Juninho Pernambucano', 'Éric Carrière', 'Sidney Govou', 'Demba Touré', 'Julien Viale', 'Sonny Anderson', 'Tony Vairelles', 'Péguy Luyindula', 'Frédéric Née']"
2002,AS Monaco,"['André Biancarelli', 'Tony Sylva', 'Flavio Roma', 'Rafa Márquez', 'Sébastien Squillaci', 'José-Karl Pierre-Fanfan', 'Julien Rodriguez', 'Gaël Givet', 'Franck Jurietti', 'Patrice Evra', 'Philippe Léonard', 'Hassan El Fakiri', 'Éric Cubilier', 'Akis Zikos', 'Nicolas Hislen', 'Lucas Bernardi', 'Pontus Farnerud', 'Jimmy Juan', 'Jaroslav Plasil', 'Vladimir Jugović', 'Jérôme Rothen', 'Marcelo Gallardo', 'Ludovic Giuly', 'Souleymane Camara', 'Laurent Lanteri', 'Sébastien Carole', 'Marco Simone', 'Dado Prso', 'Shabani Nonda', 'Mazhar Abdelrahman', 'Nicolas Raynier', 'Sébastien Grax']"
2002,Olympique Marseille,"['Vedran Runje', 'Cédric Carrasso', 'Khalifa Ba', 'Daniel Van Buyten', 'Eduardo Tuzzio', 'Abdoulaye Méïté', 'Frank Leboeuf', 'Johnny Ecker', 'Manuel dos Santos', 'Loris Reina', 'Jérôme Perez', 'Sébastien Pérez', 'Fabien Laurenti', 'Michel Gafour', 'Sébastien Grégori', 'Brahim Hemdani', 'Piotr Swierczewski', 'Delfim', 'Fabio Celestini', 'Pascal Johansen', 'Mickaël Marsiglia', 'Benjamin Gavanon', 'Djamel Belmadi', 'Salomon Olembé', 'Fabien Camus', 'Karim Dahou', 'Laurent Merlin', 'Nicolas Cicut', 'Lamine Sakho', ""Papis M'Bodji"", 'Fernandão', 'Ibrahima Bakayoko', 'Cyril Chapuis', 'Dmitriy Sychev']"
2002,FC Girondins Bordeaux,"['Frédéric Roux', 'Ulrich Ramé', 'Mathieu Valverde', 'Mathieu Beda', 'Marco Caneira', 'Kodjo Afanou', 'David Sommeil', 'Patrick Leugueun', 'Marc Planus', 'Jérôme Bonnissel', 'Bruno Basto', 'Anicet Adjamossi', 'David Jemmali', 'Olivier Auriac', 'Eduardo Costa', 'Aleksey Smertin', 'Nicolas Sahnoun', 'Paulo Miranda', 'Camel Meriem', 'Sávio', 'Pascal Feindouno', 'Marouane Chamakh', 'Jean-Claude Darcheville', 'Christophe Dugarry', 'Pauleta', 'Cédrick Fiston', 'Christophe Sanchez']"
2002,FC Sochaux-Montbéliard,"['Gérard Gnanhouan', 'Teddy Richert', 'Jean-Baptiste Daguet', 'Alexandre Martinovic', 'Ibrahim Tall', 'Maxence Flachez', 'Niša Saveljić', 'Virgile Boumelaha', 'Sylvain Monsoreau', 'Maxime Josse', 'William Quevedo', 'Jérémy Mathieu', 'Laurent Charvet', 'Jean-Jacques Domoraud', 'Philippe Raschke', 'Omar Daf', 'Johann Lonfat', 'Fabien Boudarène', 'Benoît Pedretti', ""Guirane N'Daw"", 'Adel Chedli', 'Mickaël Isabey', 'Jaouad Zairi', 'Stéphane Crucet', 'Wilson Oruma', 'Marcelo Luis Trapasso', 'Loïc Loval', 'Mickaël Pagis', 'Basile de Carvalho', 'Pierre-Alain Frau', 'Santos', 'Kamal Tassali']"
2002,AJ Auxerre,"['Sébastien Hamel', 'Fabien Cool', 'Baptiste Chabert', 'Nikola Jozic', 'Guillaume Lecacheur', 'Jean-Pascal Mignot', 'David Recorbet', 'Jean-Alain Boumsong', 'Philippe Mexès', 'Stéphane Grichting', 'Éric Assati', 'Jean-Sébastien Jaurès', 'Frédéric Jay', 'Johan Radet', 'Jean-Joël Perrier-Doumbé', 'Teemu Tainio', 'Kuami Agboh', 'Amdy Faye', 'Lionel Mathis', 'Hassan Yebda', 'Pantxi Sirieix', 'Nicolas Marin', 'Pierre Deblock', 'Yann Lachuer', 'David Vandenbossche', 'Olivier Kapo', 'Kanga Akalé', 'Pedro Kamatà', 'Pascal Vahirua', 'Khalilou Fadiga', 'Arnaud Gonzalez', 'Romain Poyet', 'Hélder Esteves', 'Djibril Cissé', 'Benjani']"
2002,EA Guingamp,"['Ronan Le Crom', 'Guillaume Gauclin', 'Eric Loussouarn', 'Gérard Gnanhouan', 'Néstor Fabbri', 'Milovan Sikimic', 'Blaise Kouassi', 'Jonathan Joseph-Augustin', 'Alaeddine Yahia', 'Auriol Guillaume', 'Romain Ferrier', 'Jean-Baptiste Le Bescond', 'Steeve Joseph-Reinette', 'Jean-Louis Montero', 'Claude Michel', 'Yannick Baret', 'Fabrice Colleau', 'Lionel Bah', 'Cédric Bardon', 'Christophe Le Roux', 'Laurent Hervé', 'Stéphane Carnot', 'Farid Talhaoui', 'Florent Malouda', 'Gaël Danic', 'Wagneau Eloi', 'Kemal Bourhani', 'Jawad El Hajri', 'Didier Drogba', 'Hakim Saci']"
2002,RC Lens,"['Joe Cannon', 'Guillaume Warmuz', 'Sébastien Chabbert', 'Charles Itandje', 'Guillaume Cherreau', 'Rigobert Song', 'Adama Coulibaly', 'Jacek Bak', 'Yoann Lachor', 'Zoumana Camara', 'Abdoulaye Faye', 'Cyril Rool', 'Rod Fanni', 'Daouda Jabi', 'Eric Sikora', 'Ferdinand Coly', 'Abdelmajid Oulmers', 'Jocelyn Blanchard', 'Pape Sarr', 'Papa Bouba Diop', 'Seydou Keita', 'Stéphane Pédron', 'Olivier Thomert', 'Antoine Sibierski', 'Charles-Edouard Coridon', 'John Utaka', ""Ibrahima N'Diaye"", 'Daniel Moreira', 'Tony Vairelles', 'Dagui Bakari']"
2002,FC Nantes,"['Alexis Thébaux', 'Mickaël Landreau', 'Willy Grondin', 'Sébastien Pauvert', 'Grégory Lorenzi', 'Loïc Guillon', 'Mauro Cetto', 'Nicolas Gillet', 'Mario Yepes', 'Pascal Delhommeau', 'Délis Ahou', 'Sylvain Armand', 'Jean-Hugues Ateba', 'Denis Stinat', 'Stéphen Drouin', 'Nicolas Laspalles', 'Nicolas Savinaud', 'David Leray', 'Mathieu Berson', 'Jérémy Toulalan', 'Eric Djemba Djemba', 'Loïc Pailleres', 'Charles Devineau', 'Emerse Faé', 'Goran Rubil', 'Olivier Quint', 'Stéphane Ziani', 'Christophe Maraninchi', ""Shiva N'Zigou"", 'Wilfried Dalmat', 'Frédéric Da Rocha', 'Luigi Glombard', 'Marama Vahirua', 'Viorel Moldovan', 'Ariza Makukula', 'Pierre-Yves André', 'Grégory Pujol']"
2002,OGC Nizza,"['Jean-Daniel Padovani', 'Bruno Valencony', 'Damien Grégorini', 'Hilaire Muñoz', 'Cédric Varrault', 'Jean-Charles Cirilli', 'Noé Pamarot', 'Jacques Abardonado', 'Sammy Traoré', 'José Cobos', 'Kelly Berville', 'Alcaly Camara', 'Thibault Scotto', 'Patrick Barul', 'Janick Tamazout', 'Everson', 'Éric Roy', 'Serge Dié', 'Romain Pitau', 'Madjid Ben Haddou', 'Oumar Bakari', 'Yoann Bigné', 'Dominique Aulanier', 'Pablo Rodríguez', 'Serge Ayeli', 'Johan Audel', 'Cedric Mionnet', 'Adékambi Olufadé', 'Abdelmalek Cherrad', 'Laurent Gagnier', 'Kaba Diawara', 'Christophe Meslin']"
2002,FC Paris Saint-Germain,"['Stéphane Gillet', 'Lionel Létizi', 'Jérôme Alonzo', 'Mohamed Benhamou', 'Nicolas Cousin', 'Gabriel Heinze', 'Mauricio Pochettino', 'Frédéric Déhu', 'Talal El Karkouri', 'Ahmed Kantari', 'Lionel Potillon', 'Francis Llacer', 'Didier Domi', 'Cristóbal Parralo', 'Romain Rocchi', 'Lorik Cana', 'Hugo Leal', 'Alex Nyarko', 'Paulo César', 'Stéphane Pédron', 'Jérôme Leroy', 'André Luiz', 'Selim Benachour', 'Ronaldinho', 'Fabrice Fiorèse', 'Alioune Touré', 'Samuel Piètre', 'Filipe Teixeira', 'Chiguy Lucau', 'Martín Cardetti', 'Aloisio Chulapa', 'Laurent Leroy', 'Bartholomew Ogbeche']"
2002,SC Bastia,"['Julien Vanni', 'Nicolas Penneteau', 'Ali Boumnijel', 'Arnaud Paoli', 'Samir Beloufa', 'Franck Silvestre', 'Morlaye Soumah', 'Greg Vanney', 'Cédric Uras', 'Frédéric Mendy', 'Anthar Yahia', 'Grégory Vignal', 'Adel Guemari', 'Price Jolibois', 'Philippe Billy', 'Patrick Moreau', 'Demetrius Ferreira', 'Benjamin Longue', 'Hervé Guy', 'Cyril Jeunechamp', 'Sébastien Piocelle', 'Franck Matingou', 'Michael Essien', 'Nicolas Alnoudji', 'Paul Essola', 'Laurent Batlles', 'Nicolas Dieuze', 'Fabrice Jau', 'Reynald Pedros', 'Jocelyn Gourvennec', ""Samir Bertin d'Avesnes"", 'Hassan Ahamada', 'Chaouki Ben Saada', 'Dan Petersen', 'Lilian Laslandes', 'Prince Daye', 'Florian Maurice']"
2002,RC Straßburg Alsace,"['Christophe Eggimann', 'Jean-François Kornetzky', 'Vincent Fernandez', 'Nicolas Bonis', 'Benjamin Delin', 'Christian Bassila', 'Teddy Bertin', 'Vaclav Drobny', 'Valérien Ismaël', 'Yannick Fischer', 'Jean-Christophe Devaux', 'Claude Fichaux', 'Fabrice Ehret', 'Jacques Momha', 'Yves Deroff', 'Pierre Njanka', 'Nordine Sam', 'Habib Bèye', 'Guillaume Lacour', 'Stéphane Roda', 'Nicolas Loison', 'Pascal Johansen', 'David Kobylik', 'Pascal Camadini', 'Ulrich Le Pen', 'Fabrice Viau', 'Corentin Martins', 'Cédric Stoll', 'Éric Mouloungui', 'Mamadou Bagayoko', 'Yannick Kamanan', 'Pierre Laurent', 'Cédric Moukouri', 'Danijel Ljuboja', 'Pena']"
2002,LOSC Lille,"['Grégory Wimbée', 'Grégory Malicki', 'Laurent Pichon', 'Abdelilah Fahmi', 'Marius Baciu', 'Rafael', 'Matthieu Delpierre', 'Nicolas Aubriot', 'Éric Abidal', 'Grégory Tafforeau', 'Stéphane Pichot', 'Matthieu Chalmé', 'Stéphane Dumont', 'Jean Makoun', 'Benoît Cheyrou', ""Sylvain N'Diaye"", ""Fernando D'Amico"", 'José Saez', 'Christophe Landrin', 'Nicolas Bonnal', 'Grégory Campi', 'Philippe Brunel', 'Mile Sterjovski', 'Serge Djamba-Shango', 'Mikkel Beck', 'Matthieu Maton', 'Vladimir Manchev', 'Héctor Tapia', 'Matt Moussilou', 'Marc-Antoine Fortuné', 'Djezon Boutoille']"
2002,FC Stade Rennes,"['Romain Salin', 'Petr Cech', 'Eric Durand', 'Boubacar Copa', 'Gabriel Loeschbor', 'Sébastien Puygrenier', 'Grégory Bourillon', 'Dominique Arribagé', 'Lamine Diatta', 'Julien Escudé', 'Jacques Faty', 'Georgi Ivanov', 'Arnaud Le Lan', 'Frédéric Jay', 'François Grenet', 'Anthony Réveillère', 'Philippe Delaye', 'Olivier Echouafni', 'Olivier Sorlin', 'Andrés Fleurquín', ""Amadou Makhtar N'Diaye"", 'Cyril Jeunechamp', 'Laurent Batlles', 'Étienne Didot', 'Benoît Le Bris', 'Olivier Monterrubio', 'Mickaël Citony', ""Stéphane N'Guéma"", 'Mario Turdó', 'Frédéric Piquionne', 'Toifilou Maoulida', 'Jimmy Briand', 'Alex Frei', 'Cyril Yapi', 'Georgi Ivanov']"
2002,HSC Montpellier,"['Rudy Riou', 'Jody Viviani', 'Laurent Pionnier', 'Franck Silvestre', 'Nenad Dzodic', 'Mansour Assoumani', 'Bruno Carotti', 'Julio Colombo', 'Sébastien Michalowski', 'Serge Blanc', 'Bertrand Robert', 'Bill Tchato', 'Cyril Ramond', 'Pascal Fugier', 'Guillaume Moullec', 'Thierry Gathuessi', 'Jean-Christophe Rouvière', 'Mickaël Llorente', 'Geoffrey Doumeng', 'Paulo Sérgio', 'Pierre Laigle', 'Fabien Lefèvre', 'Stéphane Darbion', 'Valéry Mézague', 'Fodé Mansaré', 'Cédric Barbosa', 'Habib Bamogo', 'Víctor Bonilla', 'Abdoulaye Cissé', 'Jean-Matthieu Descamps', 'Marc-Éric Gueï', 'Rui Pataca']"
2002,AC Ajaccio,"['Hervé Sekli', 'Stéphane Trévisan', 'Florian Lucchini', 'Hervé Alicarte', 'David Terrier', 'Mamadou Seck', 'Laurent Wuillot', 'Christophe Destruhaut', 'Dmitriy Ananko', 'Martial Robin', 'Xavier Collin', 'David Jauréguiberry', 'Walid Regragui', 'Yohan Demont', 'Fabrice Levrat', 'Stéphane Grégoire', 'Laurent Moracchini', 'Cyril Granon', 'Ousman Nyan', 'Yacine Bezzaz', 'Renaud Connen', 'Mickaël Marquet', 'Xavier Bécas', 'Abdelnasser Ouadah', 'Bernard Diomède', 'Djamel Abdoun', 'Grégory Lacombe', 'Juan Esnáider', 'David Faderne', 'Wálter Guglielmone', 'Bruno Rodriguez']"
2002,Le Havre AC,"['Alexander Vencel', 'Nicolas Douchez', 'Olivier Blondel', 'Pascal Chimbonda', 'Léonard Mendy', 'Jérémy Hénin', 'Souleymane Diawara', 'Olivier Davidas', 'Grégory Paisley', 'Thomas Lecossais', 'David Martot', 'Laurent Ciechelski', 'Jean-Jacques Ebentsi', 'Cyril Ndiba', 'Jamel Aït Ben Idir', 'Alou Diarra', 'Pierre Ducrocq', 'Alexis Bertin', 'Yazid Mansouri', 'Guillaume Beuzelin', 'Fadhil Mohamed Brahami', 'Benjamin Laurant', 'Jean-Michel Lesage', 'William Mocquet', 'Ahmed Said', 'Florent Sinama-Pongolle', 'Milan Osterc', 'Anthony Le Tallec', 'Olivier Fauconnier', 'Khalid Souhayli']"
2002,ESTAC Troyes,"['Tony Heurtebis', 'Stéphane Cassard', 'Eddy Heurlié', 'Yannick Nomède', 'David Vairelles', 'Mehdi Méniri', 'Frédéric Danjou', 'Carl Tourenne', 'Gaël Sanz', 'Mohamed Bradja', 'Yannick Zambernardi', 'Sekou Berthé', 'David Régis', 'Damien Perquis', 'Olivier Thomas', 'Nabil Berkak', 'Eric Marester', 'Badile Lubamba', 'David Hamed', 'David Linarès', 'Frédéric Adam', 'Mehdi Leroy', 'Gharib Amzine', 'Karim Ziani', 'Selim Benachour', 'Nick Carle', 'Benjamin Nivet', 'Nicolas Florentin', 'Ibrahima Bangoura', 'Nassim Akrour', 'Christian Nadé', 'Laurent Leroy', 'Mamadou Niang', 'Nicolas Goussé', 'Farid Ghazi', 'Rafik Saïfi', 'Gérald Baticle', 'Nordin Jbari']"
2002,CS Sedan-Ardennes,"['Fabrice Catherine', 'Patrick Regnault', 'Richard Jezierski', 'Pascal Pédemonte', 'Christopher Samba', 'Johann Charpenet', 'Eddy Capron', 'Dusko Djurisic', 'David di Tommaso', 'Pierre Njanka', 'David Ducourtioux', 'Alcaly Camara', 'Cédric Elzéard', 'Hamada Jambay', 'Patrick Vaz', 'Lukas Jarolim', ""Modeste M'Bami"", 'Ludovic Asuar', 'Mathieu Verschuère', 'Sophiane Baghdad', 'Frédéric Brando', 'Tarik Oulida', 'Stéphane Noro', 'Bareck Bendaha', 'Serge Alain Liri', 'Julien Lorthioir', 'Cédric Collet', ""Moussa N'Diaye"", 'Cedric Mionnet', ""Pius N'Diefi"", 'Julien Poueys', 'Pape Thiaw', 'Henri Camara']"
2003,Olympique Lyon,"['Grégory Coupet', 'Rémy Vercoutre', 'Nicolas Puydebois', 'Cláudio Caçapa', 'Patrick Müller', 'Romain Sartre', 'Christophe Delmotte', 'Jérémy Berthod', 'Eric Deflandre', 'Anthony Réveillère', 'Jean-Marc Chanelet', 'François Clerc', 'Edmílson', 'Michael Essien', 'Philippe Violeau', 'Mahamadou Diarra', 'Jérémy Clément', 'Yohann Gomez', 'Vikash Dhorasoo', 'Juninho Pernambucano', 'Éric Carrière', 'Bryan Bergougnoux', 'Florent Malouda', 'Sidney Govou', 'Giovane Élber', 'Péguy Luyindula', 'Julien Viale']"
2003,AS Monaco,"['Stéphane Porato', 'André Biancarelli', 'Tony Sylva', 'Flavio Roma', 'Joseph Dayo Oshadogan', 'Sébastien Squillaci', 'Arnaud Lescure', 'Julien Rodriguez', 'Gaël Givet', 'Jim Ablancourt', 'Patrice Evra', 'Marco Ramos', 'Hassan El Fakiri', 'Hugo Ibarra', 'Laurent Mohellebi', 'Édouard Cissé', 'Akis Zikos', 'Nicolas Hislen', 'Jaroslav Plasil', 'Lucas Bernardi', 'Jimmy Juan', 'Jérôme Rothen', 'Nicolas Maurice-Belay', 'Ludovic Giuly', 'Laurent Lanteri', 'Souleymane Camara', 'Sébastien Carole', 'Dado Prso', 'Fernando Morientes', 'Shabani Nonda', 'Nicolas Raynier', 'Emmanuel Adebayor', 'Sébastien Grax']"
2003,Olympique Marseille,"['Vedran Runje', 'Fabien Barthez', 'Cédric Carrasso', 'Jérémy Gavanon', ""Raïs M'Bolhi"", 'Khalifa Ba', 'Daniel Van Buyten', 'Philippe Christanval', 'Abdoulaye Méïté', 'Johnny Ecker', 'Camille Borios', 'David Sommeil', 'Alain Cantareil', 'Manuel dos Santos', 'Demetrius Ferreira', 'Sébastien Pérez', 'Habib Bèye', 'Fabien Laurenti', 'Therry Racon', 'Brahim Hemdani', 'Piotr Swierczewski', ""Sylvain N'Diaye"", 'Delfim', 'Fabio Celestini', 'Mathieu Flamini', 'Pascal Johansen', 'Laurent Batlles', 'Stepan Vachousek', 'Rudi Skacel', 'Salomon Olembé', 'Fabien Camus', 'Laurent Merlin', 'Camel Meriem', 'Karim Dahou', 'Nicolas Cicut', 'Lamine Sakho', 'Rahmane Barry', 'Mido', 'Koke', 'Fernandão', 'Didier Drogba', 'Ibrahima Bakayoko', 'Steve Marlet', 'Dmitriy Sychev']"
2003,FC Girondins Bordeaux,"['Frédéric Roux', 'Ulrich Ramé', 'Mathieu Valverde', 'Hervé Alicarte', 'Marco Caneira', 'Mauricio Pochettino', 'Kodjo Afanou', 'Mathieu Beda', 'Gérald Cid', 'Marc Planus', 'Erwan Quintin', 'Franck Jurietti', 'Bruno Basto', 'Ted Lavie', 'David Jemmali', 'Anicet Adjamossi', 'Eduardo Costa', 'Albert Celades', 'Aleksey Smertin', 'Nicolas Sahnoun', 'Paulo Miranda', 'Rio Mavuba', 'Albert Riera', 'Camel Meriem', 'Juan Pablo Francia', 'Pascal Feindouno', 'Paulo Costa', 'Jean-Claude Darcheville', 'Deivid', 'Marouane Chamakh', 'Sylvain Franco']"
2003,FC Sochaux-Montbéliard,"['Gérard Gnanhouan', 'Teddy Richert', 'Alexandre Martinovic', 'Aimé Lavie', 'Benoît Haaby', 'Maxime Josse', 'Ibrahim Tall', 'Maxence Flachez', 'Sylvain Monsoreau', 'Souleymane Diawara', 'Virgile Boumelaha', 'Grégory Paisley', 'Ahmed Samir Farag', 'Jérémy Mathieu', 'Laurent Charvet', 'Philippe Raschke', 'Omar Daf', 'Abderrahman Kabous', 'Fabien Boudarène', 'Johann Lonfat', 'Benoît Pedretti', ""Guirane N'Daw"", 'Adel Chedli', 'Mickaël Isabey', 'Jaouad Zairi', 'Sigamary Diarra', 'Wilson Oruma', 'Marcelo Luis Trapasso', 'Mickaël Pagis', 'Santos', 'Pierre-Alain Frau']"
2003,AJ Auxerre,"['Fabien Cool', 'Sébastien Hamel', 'Baptiste Chabert', 'Guillaume Lecacheur', 'Jean-Alain Boumsong', 'Philippe Mexès', 'Stéphane Grichting', 'David Recorbet', 'Mamoutou Coulibaly', 'Jean-Pascal Mignot', 'Younès Kaboul', 'Jean-Sébastien Jaurès', 'Bacary Sagna', 'Johan Radet', 'Richard Suriano', 'Jean-Joël Perrier-Doumbé', 'Philippe Violeau', 'Teemu Tainio', 'Lionel Mathis', 'Pantxi Sirieix', 'Hassan Yebda', 'Pierre Deblock', 'Yann Lachuer', 'David Vandenbossche', 'Olivier Kapo', 'Pascal Vahirua', 'Kanga Akalé', 'Pedro Kamatà', 'Bonaventure Kalou', 'Rafik Djebbour', 'Djibril Cissé', 'Arnaud Gonzalez', 'Benjani', 'Romain Poyet']"
2003,EA Guingamp,"['Guillaume Gauclin', 'Ronan Le Crom', 'Eric Loussouarn', 'Clément Rigaud', 'Fabricio Fuentes', 'Milovan Sikimic', 'Niša Saveljić', 'Blaise Kouassi', 'Alaeddine Yahia', 'Auriol Guillaume', 'Romain Ferrier', 'Nicolas Laspalles', 'Jean-Baptiste Le Bescond', 'Steeve Joseph-Reinette', 'Claude Michel', 'Fabrice Colleau', 'Lionel Bah', 'Ricardo Cabanas', 'Cédric Bardon', 'Harlington Shereni', 'Christophe Le Roux', 'Yann Jouffre', 'Jérôme Leroy', 'Oumar Tchomogo', 'Stéphane Carnot', 'Farid Talhaoui', 'Matias Vitkieviez', 'Souleymane Camara', 'Yohann Rivière', 'Hakim Saci', 'Moumouni Dagano', 'Pierre-Yves André', 'Nicolas Goussé', 'Kemal Bourhani']"
2003,RC Lens,"['Niki Mäenpää', 'Guillaume Cherreau', 'Sébastien Chabbert', 'Charles Itandje', 'Rigobert Song', 'Adama Coulibaly', 'Jacek Bak', 'Yoann Lachor', 'Abdoulaye Faye', 'Stéphane Besle', 'Cyril Rool', 'Benoît Assou-Ekotto', 'Eric Sikora', 'Jonathan Martins Pereira', 'Rod Fanni', 'Daouda Jabi', 'Patrick Barul', 'Martin Ekani', 'Furtado', 'Pape Sarr', 'Papa Bouba Diop', 'Guillaume Plessis', 'Seydou Keita', 'Yazid Kaïssi', 'Olivier Thomert', 'Mounir Diane', 'Charles-Edouard Coridon', 'John Utaka', ""Ibrahima N'Diaye"", 'Seïd Khiter', 'Daniel Moreira', 'Wagneau Eloi', 'Bruno Rodriguez', 'Dagui Bakari', 'Bouabid Bouden']"
2003,FC Nantes,"['Mickaël Landreau', 'Willy Grondin', 'Perica Radic', 'Grégory Lorenzi', 'Mauro Cetto', 'Nicolas Gillet', 'Mario Yepes', 'Pascal Delhommeau', 'Loïc Guillon', 'Délis Ahou', 'Sylvain Armand', 'Jean-Hugues Ateba', 'Denis Stinat', 'Stéphen Drouin', 'Nicolas Savinaud', 'Marc Boucher', 'David Leray', 'Mickaël Tavares', 'Gilles Yapi', 'Mathieu Berson', 'Jérémy Toulalan', 'Fodil Hadjadj', 'Loïc Pailleres', 'Emerse Faé', 'Olivier Quint', 'Stéphane Ziani', ""Shiva N'Zigou"", 'Frédéric Da Rocha', 'Hassan Ahamada', 'Luigi Glombard', 'Marama Vahirua', 'Viorel Moldovan', 'Pierre Aristouy', 'Grégory Pujol', 'Claudiu Keseru']"
2003,OGC Nizza,"['Bruno Valencony', 'Damien Grégorini', 'Hilaire Muñoz', 'Cédric Varrault', 'Noé Pamarot', 'Jacques Abardonado', 'Sammy Traoré', 'Anthony Scaramozzino', 'Sébastien Gimenez', 'José Cobos', 'Philippe Léonard', 'Alcaly Camara', 'Thibault Scotto', 'Everson', 'Éric Roy', 'Serge Dié', 'Romain Pitau', 'Olivier Echouafni', 'Madjid Ben Haddou', 'Franco Dolci', 'Oumar Bakari', 'Jean-Paul Kalala', 'Yoann Bigné', 'Johan Audel', 'Cedric Mionnet', 'Marco Simone', 'Bakary Diakité', 'Franck Padovani', 'Abdelmalek Cherrad', 'Lilian Laslandes', 'Georges Ba', 'Kamel Larbi', 'Christophe Meslin']"
2003,FC Paris Saint-Germain,"['Stéphane Gillet', 'Lionel Létizi', 'Jérôme Alonzo', 'Mohamed Benhamou', 'Nicolas Cousin', 'Gabriel Heinze', 'Frédéric Déhu', 'Talal El Karkouri', 'José-Karl Pierre-Fanfan', 'Jean-Michel Badiane', 'Ahmed Kantari', 'Juan Pablo Sorín', 'Lionel Potillon', 'Bernard Mendy', 'Éric Cubilier', 'Lorik Cana', 'Romain Rocchi', ""Modeste M'Bami"", 'Branko Boskovic', 'Hugo Leal', 'Paulo César', 'Jérôme Leroy', 'Selim Benachour', 'Franck Dja Djédjé', 'Samuel Piètre', 'Fabrice Fiorèse', 'Alioune Touré', 'Chiguy Lucau', 'Kaba Diawara', 'Reinaldo', 'Pauleta', 'Bartholomew Ogbeche', 'Danijel Ljuboja']"
