Season,Team,Player Names
2007,MSV Duisburg,"['Tom Starke', 'Marcel Herzog', 'Sven Beuckert', 'Björn Schlicke', 'Fernando Ávalos', 'Fernando', 'Roque Júnior', 'Iulian Filipescu', 'Georges Ndoum', 'Olivier Veigneau', 'Pablo Cáceres', 'Alexander Meyer', 'Stefan Blank', 'Christian Weber', 'Tobias Willi', 'Michael Lamey', 'Mihai Tararache', 'Ivica Grlic', 'Christian Tiffert', 'Adam Bodzek', 'Matthias Tietz', 'Mirko Boland', 'Blagoy Georgiev', 'Maicon', 'Nils-Ole Book', 'Silvio Schröter', 'Youssef Mokhtari', 'Markus Neumayr', 'Tufan Tosunoglu', 'Manasseh Ishiaku', 'Mohamadou Idrissou', 'Claudiu Niculescu', 'Bojan Vrucina', 'Klemen Lavric', 'Markus Daun', 'Aílton', 'Sascha Mölders', 'Simon Terodde']"
2007,FC Hansa Rostock,"['Stefan Wächter', 'Jörg Hahnel', 'Kenneth Kronholm', 'Patric Klandt', 'Perry Bräutigam', 'Orestes', 'Marc Stein', 'Tim Sebastian', 'Gledson', 'Diego Morais', 'Assani Lukimya', 'Christian Rahn', 'Heath Pearce', 'Benjamin Lense', 'Sebastian Albert', 'Tobias Rathgeb', 'Kai Bülow', 'Simon Tüting', 'Dexter Langen', 'René Rydlewicz', 'Stefan Beinlich', 'Zafer Yelen', 'Djordjije Cetkovic', 'Fin Bartels', 'Amir Shapourzadeh', 'Marcel von Walsleben-Schied', 'Enrico Kern', 'Sebastian Hähnge', 'Victor Agali', 'Régis Dorn', 'Addy-Waku Menga']"
2008,FC Bayern München,"['Michael Rensing', 'Hans Jörg Butt', 'Thomas Kraft', 'Lúcio', 'Martín Demichelis', 'Daniel Van Buyten', 'Breno', 'Georg Niedermeier', 'Holger Badstuber', 'Marcell Jansen', 'Philipp Lahm', 'Massimo Oddo', 'Christian Lell', 'Willy Sagnol', 'Mark van Bommel', 'Andreas Ottl', 'Bastian Schweinsteiger', 'José Sosa', 'Tim Borowski', 'Toni Kroos', 'Hamit Altintop', 'Zé Roberto', 'Franck Ribéry', 'Lukas Podolski', 'Landon Donovan', 'Thomas Müller', 'Miroslav Klose', 'Luca Toni', 'Deniz Yilmaz']"
2008,Hamburger SV,"['Frank Rost', 'Khalid Sinouh', 'Wolfgang Hesl', 'Raphael Wolf', 'Joris Mathijsen', 'Vincent Kompany', 'Alex Silva', 'Jérôme Boateng', 'Michael Gravgaard', 'Bastian Reinhardt', 'Kai-Fabian Schulz', 'Marcell Jansen', 'Dennis Aogo', 'Thimothée Atouba', 'Guy Demel', 'Volker Schmidt', 'Nigel de Jong', 'Mickaël Tavares', 'Collin Benjamin', 'Tomás Rincón', 'Timo Kunert', 'David Jarolim', 'Vadis Odjidja-Ofoe', 'Marcel Ndjeng', 'Piotr Trochowski', 'Thiago Neves', 'Änis Ben-Hatira', 'Anton Putilo', 'Romeo Castelen', 'Jonathan Pitroipa', 'Albert Streit', 'Tunay Torun', 'Mohamed Zidan', 'Ivica Olic', 'Mladen Petric', 'Paolo Guerrero', 'Eric Maxim Choupo-Moting', 'Macauley Chrisantus']"
2008,SV Werder Bremen,"['Tim Wiese', 'Christian Vander', 'Sebastian Mielitz', 'Nico Pellatz', 'Per Mertesacker', 'Naldo', 'Petri Pasanen', 'Sebastian Prödl', 'Dusko Tosic', 'Niklas Andersen', 'Sebastian Boenisch', 'Timo Perthel', 'Fabrice Begeorgi', 'Clemens Fritz', 'Torsten Frings', 'Frank Baumann', 'Alexandros Tziolis', 'Jurica Vranjes', 'Peter Niemeyer', 'José-Alex Ikeng', 'Philipp Bargfrede', 'Daniel Jensen', 'Diego', 'Mesut Özil', 'Aaron Hunt', 'Kevin Artmann', 'Said Husejinovic', 'Martin Harnik', 'Max Kruse', 'Claudio Pizarro', 'Hugo Almeida', 'Markus Rosenberg', 'Boubacar Sanogo', 'Torsten Oehrl', 'Márkó Futács']"
2008,VfL Wolfsburg,"['Diego Benaglio', 'André Lenz', 'Marwin Hitz', 'Patrick Platins', 'Andrea Barzagli', 'Cristian Zaccardo', 'Jan Simunek', 'Alexander Madlung', 'Makoto Hasebe', 'Ricardo Costa', 'Daniel Reiche', 'Marcel Schäfer', 'Rodrigo Alvim', 'Kevin Wolze', 'Sergey Karimov', 'Sascha Riether', 'Peter Pekarik', 'Alex', 'Josué', 'Sebastian Schindzielorz', 'Christian Gentner', 'Jonathan Santana', 'Jacek Krzynowek', 'Vlad Munteanu', 'Zvjezdan Misimovic', 'Marcelinho Paraíba', 'Daniel Adlung', 'Caiuby', 'Ashkan Dejagah', 'Alexander Esswein', 'Edin Dzeko', 'Grafite', 'Yoshito Okubo', 'Mahir Saglik', 'Kamani Hill']"
2008,Bayer 04 Leverkusen,"['René Adler', 'Gábor Király', 'Benedikt Fernandez', 'Erik Domaschke', 'Henrique', 'Michal Kadlec', 'Manuel Friedrich', 'Karim Haggui', 'Hans Sarpei', 'Constant Djakpa', 'Vratislav Gresko', 'Simon Rolfes', 'Lukas Sinkiewicz', 'Pirmin Schwegler', 'Stefan Reinartz', 'Tomasz Zdebel', 'Renato Augusto', 'Arturo Vidal', 'Gonzalo Castro', 'Toni Kroos', 'Jens Hegeler', 'Bernd Schneider', 'Sascha Dum', 'Tranquillo Barnetta', 'Marcel Risse', 'Patrick Helmes', 'Stefan Kießling', 'Theofanis Gekas', 'Angelos Charisteas', 'Dmitriy Bulykin', 'Richard Sukuta-Pasu']"
2008,VfB Stuttgart,"['Jens Lehmann', 'Sven Ulreich', 'Alexander Stolz', 'Serdar Tasci', 'Matthieu Delpierre', 'Khalid Boulahrouz', 'Georg Niedermeier', 'Marco Pischorn', 'Robin Schuster', 'Marijan Kovacevic', 'Arthur Boka', 'Ludovic Magnin', 'Sebastian Enderle', 'Roberto Hilbert', 'Ricardo Osorio', 'Martin Lanig', 'Pável Pardo', 'Christian Träsch', 'Sebastian Rudy', 'Georges Mandjeck', 'José-Alex Ikeng', 'Thomas Hitzlsperger', 'Sami Khedira', 'Timo Gebhart', 'Yildiray Bastürk', 'Jan Simak', 'Élson', 'Mario Gómez', 'Cacau', 'Ciprian Marica', 'Julian Schieber', 'Manuel Fischer', 'Danijel Ljuboja', 'Matthias Morys']"
2008,FC Schalke 04,"['Manuel Neuer', 'Mathias Schober', 'Ralf Fährmann', 'Mohamed Amsif', 'Heiko Westermann', 'Marcelo Bordon', 'Benedikt Höwedes', 'Mladen Krstajic', 'Carlos Zambrano', 'Philipp Kraska', 'Joel Matip', 'Christian Pander', 'Marc Lorenz', 'Rafinha', 'Marvin Pachan', 'Jermaine Jones', 'Fabian Ernst', 'Orlando Engelaar', 'Markus Heppke', 'Ivan Rakitic', 'Carlos Grossmüller', 'Danny Latza', 'Gustavo Varela', 'Levan Kobiashvili', 'Halil Altintop', 'Zé Roberto', 'Levan Kenia', 'Predrag Stevanovic', 'Vicente Sánchez', 'Jefferson Farfán', 'Albert Streit', 'Kevin Kuranyi', 'Gerald Asamoah', 'Peter Lövenkrands']"
2008,Borussia Dortmund,"['Roman Weidenfeller', 'Marc Ziegler', 'Marcel Höttecke', 'Lukas Kruse', 'Neven Subotic', 'Mats Hummels', 'Felipe Santana', 'Robert Kovac', 'Uwe Hünemeier', 'Daniel Gordon', 'Patrick Njambe', 'Marc Hornschuh', 'Dedê', 'Young-pyo Lee', 'Marcel Schmelzer', 'David Vrzogic', 'Patrick Owomoyela', 'Antonio Rukavina', 'Sebastian Kehl', 'Nuri Sahin', 'Tinga', 'Florian Kringe', 'Marc-André Kruska', 'Damir Vrancic', 'Sebastian Tyrala', 'Sebastian Hille', 'Tamás Hajnal', 'Kevin-Prince Boateng', 'Giovanni Federico', 'Delron Buckley', 'Yasin Öztekin', 'Jakub Blaszczykowski', 'Mohamed Zidan', 'Mladen Petric', 'Alex Frei', 'Nelson Valdez', 'Diego Klimowicz', 'Christopher Kullmann', 'Bajram Sadrijaj']"
2008,Hertha BSC,"['Jaroslav Drobny', 'Christian Fiedler', 'Sascha Burchert', 'Christopher Gäng', 'Arne Friedrich', 'Josip Simunic', 'Steve von Bergen', 'Marc Stein', 'Maximilian Nicu', 'Fabian Lustenberger', 'Kaká', 'Rodnei', 'Lúcio', 'Leandro Cufré', 'Shervin Radjabali-Fardi', 'Lukasz Piszczek', 'Sofian Chahed', 'Florian Riedel', 'Gojko Kacar', 'Pál Dárdai', 'Lennart Hartmann', 'Bryan Arguez', 'Cícero', 'Marko Babic', 'Sascha Bigalke', 'Patrick Ebert', 'Andriy Voronin', 'Raffael', 'Marko Pantelic', 'Valeri Domovchiyski', 'Amine Chermiti']"
2008,TSG 1899 Hoffenheim,"['Timo Hildebrand', 'Daniel Haas', 'Ramazan Özcan', 'Thorsten Kirschbaum', 'Daniel Bernhardt', 'Marvin Compper', 'Matthias Jaissle', 'Isaac Vorsah', 'Per Nilsson', 'Christoph Janker', 'Fabrício', 'Aytac Sulu', 'Kevin Conrad', 'Andreas Ibertsberger', 'Zsolt Lőw', 'Andreas Beck', 'Jonas Strifler', 'Luiz Gustavo', 'Sejad Salihovic', 'Tobias Weis', 'Selim Teber', 'Pascal Groß', 'Dragan Paljic', 'Carlos Eduardo', 'Marco Terrazzino', 'Jochen Seitz', 'Kai Herdling', 'Boris Vukcevic', 'Francisco Copado', 'Demba Ba', 'Vedad Ibisevic', 'Chinedu Obasi', 'Boubacar Sanogo', 'Wellington']"
2008,Hannover 96,"['Robert Enke', 'Florian Fromlowitz', 'Morten Jensen', 'Marcel Maluck', 'Christian Schulz', 'Mario Eggimann', 'Valérien Ismaël', 'Vinícius', 'Frank Fahrenhorst', 'Leon Balogun', 'Tim Hofmann', 'Johannes Ibelherr', 'Konstantin Rausch', 'Michael Tarnat', 'Steven Cherundolo', 'Sal Zizzo', 'Patrick Herrmann', 'Hanno Balitsch', 'Altin Lala', 'Bastian Schulz', 'Manuel Schmiedebach', 'Leon Andreasen', 'Sérgio da Silva Pinto', 'Chavdar Yankov', 'Gaetan Krebs', 'Szabolcs Huszti', 'Jacek Krzynowek', 'Arnold Bruggink', 'Hendrik Hahne', 'Jan Schlaudraff', 'Jan Rosenthal', 'Jiri Stajner', 'Mikael Forssell', 'Mike Hanke', 'Fatih Yigitusagi']"
2008,Eintracht Frankfurt,"['Markus Pröll', 'Oka Nikolov', 'Jan Zimmermann', 'Frank Lehmann', 'Aarón Galindo', 'Habib Bellaïd', 'Marco Russ', 'Chris', 'Aleksandar Vasoski', 'Nikola Petkovic', 'Christoph Spycher', 'Alexander Wulf', 'Patrick Ochs', 'Markus Steinhöfer', 'Sebastian Jung', 'Timothy Chandler', 'Zlatan Bajramovic', 'Michael Fink', 'Junichi Inamoto', 'Christoph Preuß', 'Kreso Ljubicic', 'Jürgen Mössmer', 'Marcel Heller', 'Benjamin Köhler', 'Caio', 'Faton Toski', 'Ümit Korkmaz', 'Mehdi Mahdavikia', 'Alexander Meier', 'Ioannis Amanatidis', 'Martin Fenin', 'Nikolaos Lyberopoulos', 'Léonard Kweuke', 'Juvhel Tsoumou']"
2008,1.FC Köln,"['Faryd Mondragón', 'Thomas Kessler', 'Miro Varvodic', 'Pedro Geromel', 'Youssef Mohamad', 'Kevin McKenna', 'Kevin Pezzoni', 'Marvin Matip', 'Tobias Nickenig', 'Carsten Cullmann', 'Pierre Womé', 'Fabrice Ehret', 'Ümit Özat', 'Miso Brecko', 'Daniel Brosinski', 'Petit', 'Derek Boateng', 'Kevin Schöneberg', 'Roda Antar', 'Taner Yalcin', 'Adam Matuszczyk', 'Michael Niedrig', 'Michael Gardawski', 'Thomas Broich', 'Nemanja Vucicevic', 'Wilfried Sanou', 'Adil Chihi', 'Milivoje Novakovic', 'Manasseh Ishiaku', 'Sergiu Radu', 'Matthias Scherz', 'Moritz Hartmann']"
2008,Borussia Mönchengladbach,"['Logan Bailly', 'Christofer Heimeroth', 'Frederic Löhe', 'Uwe Gospodarek', 'Dante', 'Roel Brouwers', 'Steve Gohouri', 'Patrick Paauwe', 'Jan-Ingwer Callsen-Bracker', 'Thomas Kleine', 'Tony Jantschke', 'Tim Heubach', 'Oliver Stang', 'Filip Daems', 'Jean-Sébastien Jaurès', 'Alexander Voigt', 'Johannes van den Bergh', 'Christian Dorda', 'Paul Stalteri', 'Tobias Levels', 'Sebastian Schachten', 'Tomas Galasek', 'Gal Alberman', 'Sebastian Svärd', 'Michael Bradley', 'Marcel Ndjeng', 'Marko Marin', 'Alexander Baumjohann', 'Soumaila Coulibaly', 'Sharbel Touma', 'Karim Matmour', 'Sascha Rösler', 'Rob Friend', 'Roberto Colautti', 'Oliver Neuville', 'Moses Lamidi']"
2008,VfL Bochum,"['Daniel Fernandes', 'Philipp Heerwagen', 'René Renno', 'Andreas Lengsfeld', 'Anthar Yahia', 'Marcel Maltritz', 'Mergim Mavraj', 'Patrick Fabian', 'Kevin Vogt', 'Christian Fuchs', 'Philipp Bönig', 'Heinrich Schmidtgal', 'Marc Pfertzel', 'Matías Concha', 'Christoph Dabrowski', 'Daniel Imhof', 'Oliver Schröder', 'Dennis Grote', 'Tomasz Zdebel', 'David Zajas', 'Jürgen Duah (Molinari)', 'Paul Freier', 'Mimoun Azaouagh', 'Shinji Ono', 'Danny Fuchs', 'Dilaver Güclü', 'Joël Epalle', 'Stanislav Sestak', 'Diego Klimowicz', 'Sinan Kaloglu', 'Marcin Mieciel', 'Vahid Hashemian', 'Sami El-Nounou', 'Roman Prokoph']"
2008,Karlsruher SC,"['Markus Miller', 'Jean-François Kornetzky', 'Thomas Unger', 'Maik Franz', 'Dino Drpic', 'Tim Sebastian', 'Sebastian Langkamp', 'Stefan Buck', 'Martin Stoll', 'Christian Eichner', 'Bradley Carnell', 'Stefano Celozzi', 'Andreas Görlitz', 'Michael Mutzel', 'Godfried Aduobe', 'Marco Engelhardt', 'Timo Staffeldt', 'Massimilian Porcello', 'Antônio da Silva', 'Giovanni Federico', 'Lars Stindl', 'Christian Timm', 'Alexander Iashvili', 'Sebastian Freis', 'Joshua Kennedy', 'Edmond Kapllani', 'Mahir Saglik']"
2008,Arminia Bielefeld,"['Dennis Eilhoff', 'Rowen Fernández', 'Daniel Riemer', 'Alexander Bade', 'Andre Mijatovic', 'Nico Herzig', 'Markus Bollmann', 'Radim Kucera', 'Nils Fischer', 'Maik Rodenberg', 'Markus Schuler', 'Tobias Rau', 'Michael Lamey', 'Thilo Versick', 'Thorben Marx', 'Oliver Kirch', 'Rüdiger Kauf', 'Robert Tesche', 'Kevin Kerr', 'Jonas Kamper', 'Vlad Munteanu', 'Alexander Laas', 'Daniel Halfar', 'Siyabonga Nkosi', 'Stefan Aigner', 'Artur Wichniarek', 'Christopher Katongo', 'Berat Sadik', 'Zlatko Janjic', 'Leonidas Kampantais']"
2008,FC Energie Cottbus,"['Gerhard Tremmel', 'Philipp Pentke', 'Tomislav Piplica', 'Cagdas Atan', 'Igor Mitreski', 'Jan Rajnoch', 'Christian Bassila', 'Mariusz Kukielka', 'Savo Pavicevic', 'Ivan Radeljic', 'Mario Cvitanovic', 'Ovidiu Burca', 'Alexander Bittroff', 'Thomas Franke', 'Peter Hackenberg', 'Daniel Ziebig', 'Vragel da Silva', 'Stanislav Angelov', 'Timo Rost', 'Marco Kurth', 'Michael Lerchl', 'Jiayi Shao', 'Ervin Skela', 'Stiven Rivic', 'Dusan Vasiljevic', 'Christian Müller', 'Dimitar Rangelov', 'Ivica Iliev', 'Dennis Sörensen', 'Emil Jula', 'Branko Jelic', 'Adi Rocha', 'Nils Petersen', 'Danny Galm', 'Marc-Philipp Zimmermann']"
2009,FC Bayern München,"['Hans Jörg Butt', 'Michael Rensing', 'Thomas Kraft', 'Martín Demichelis', 'Holger Badstuber', 'Daniel Van Buyten', 'Breno', 'David Alaba', 'Danijel Pranjic', 'Edson Braafheid', 'Diego Contento', 'Philipp Lahm', 'Andreas Görlitz', 'Christian Lell', 'Anatoliy Tymoshchuk', 'Mark van Bommel', 'Andreas Ottl', 'Bastian Schweinsteiger', 'José Sosa', 'Hamit Altintop', 'Alexander Baumjohann', 'Mehmet Ekici', 'Franck Ribéry', 'Arjen Robben', 'Thomas Müller', 'Mario Gómez', 'Ivica Olic', 'Luca Toni', 'Miroslav Klose']"
2009,VfL Wolfsburg,"['Diego Benaglio', 'Marwin Hitz', 'André Lenz', 'Andrea Barzagli', 'Cristian Zaccardo', 'Makoto Hasebe', 'Alexander Madlung', 'Réver', 'Ricardo Costa', 'Jan Simunek', 'Daniel Reiche', 'Julian Klamt', 'Marcel Schäfer', 'Kevin Wolze', 'Sascha Riether', 'Peter Pekarik', 'Josué', 'Daniel Baier', 'Sebastian Schindzielorz', 'Christian Gentner', 'Thomas Kahlenberg', 'Jonathan Santana', 'Alexander Laas', 'Zvjezdan Misimovic', 'Karim Ziani', 'Fabian Johnson', 'Ashkan Dejagah', 'Alexander Esswein', 'Edin Dzeko', 'Obafemi Martins', 'Grafite']"
2009,SV Werder Bremen,"['Tim Wiese', 'Christian Vander', 'Sebastian Mielitz', 'Felix Wiedwald', 'Per Mertesacker', 'Naldo', 'Petri Pasanen', 'Sebastian Prödl', 'Aymen Abdennour', 'Dusko Tosic', 'Niklas Andersen', 'Dominik Schmidt', 'Sebastian Boenisch', 'Timo Perthel', 'Clemens Fritz', 'Torsten Frings', 'Philipp Bargfrede', 'Peter Niemeyer', 'Jurica Vranjes', 'José-Alex Ikeng', 'Tim Borowski', 'Daniel Jensen', 'Mesut Özil', 'Marko Marin', 'Aaron Hunt', 'Kevin Artmann', 'Said Husejinovic', 'Martin Harnik', 'Onur Ayik', 'Claudio Pizarro', 'Hugo Almeida', 'Markus Rosenberg', 'Marcelo Moreno', 'Boubacar Sanogo', 'Sandro Wagner', 'Torsten Oehrl', 'Pascal Testroet', 'Márkó Futács']"
2009,Hamburger SV,"['Frank Rost', 'Wolfgang Hesl', 'Tom Mickel', 'Jérôme Boateng', 'Joris Mathijsen', 'David Rozehnal', 'Miroslav Stepanek', 'Kai-Fabian Schulz', 'Bastian Reinhardt', 'Marcell Jansen', 'Dennis Aogo', 'Guy Demel', 'Tomás Rincón', 'Mickaël Tavares', 'Collin Benjamin', 'Christian Groß', 'Henrik Dettmann', 'David Jarolim', 'Robert Tesche', 'Tolgay Arslan', 'Zé Roberto', 'Piotr Trochowski', 'Änis Ben-Hatira', 'Hanno Behrens', 'Eljero Elia', 'Jonathan Pitroipa', 'Tunay Torun', 'Romeo Castelen', 'Sören Bertram', 'Maximilian Beister', 'Mladen Petric', 'Marcus Berg', 'Paolo Guerrero', 'Ruud van Nistelrooy', 'Eric Maxim Choupo-Moting']"
2009,FC Schalke 04,"['Manuel Neuer', 'Mathias Schober', 'Mohamed Amsif', 'Benedikt Höwedes', 'Heiko Westermann', 'Marcelo Bordon', 'Carlos Zambrano', 'Joel Matip', 'Vasilios Pliatsikas', 'Tore Reginiussen', 'Lukas Schmitz', 'Christian Pander', 'Lubos Hanzel', 'Rafinha', 'Marvin Pachan', 'Jermaine Jones', 'Peer Kluge', 'Mineiro', 'Ivan Rakitic', 'Lewis Holtby', 'Jan Moravek', 'Christoph Moritz', 'Junmin Hao', 'Danny Latza', 'Levan Kobiashvili', 'Halil Altintop', 'Alexander Baumjohann', 'Levan Kenia', 'Predrag Stevanovic', 'Vicente Sánchez', 'Jefferson Farfán', 'Albert Streit', 'Kevin Kuranyi', 'Mario Gavranovic', 'Edú', 'Gerald Asamoah', 'Besart Ibraimi', 'Emin Yalin', 'Bogdan Müller', 'David Loheider']"
2009,Bayer 04 Leverkusen,"['René Adler', 'Fabian Giefer', 'Benedikt Fernandez', 'Tomasz Bobel', 'Michal Kadlec', 'Manuel Friedrich', 'Daniel Schwaab', 'Sami Hyypiä', 'Assimiou Touré', 'Hans Sarpei', 'Simon Rolfes', 'Stefan Reinartz', 'Lars Bender', 'Lukas Sinkiewicz', 'Tomasz Zdebel', 'Thanos Petsos', 'Toni Kroos', 'Renato Augusto', 'Arturo Vidal', 'Gonzalo Castro', 'Kevin Kampl', 'Tranquillo Barnetta', 'Burak Kaplan', 'Dominick Drexler', 'Stefan Kießling', 'Eren Derdiyok', 'Patrick Helmes', 'Theofanis Gekas', 'Richard Sukuta-Pasu', 'Pierre-Michel Lasogga']"
2009,VfB Stuttgart,"['Jens Lehmann', 'Sven Ulreich', 'Alexander Stolz', 'Serdar Tasci', 'Matthieu Delpierre', 'Khalid Boulahrouz', 'Georg Niedermeier', 'Marco Pischorn', 'Cristian Molinaro', 'Arthur Boka', 'Ludovic Magnin', 'Stefano Celozzi', 'Roberto Hilbert', 'Ricardo Osorio', 'Christian Träsch', 'Martin Lanig', 'Sebastian Rudy', 'Patrick Funk', 'Sami Khedira', 'Zdravko Kuzmanovic', 'Thomas Hitzlsperger', 'Matthias Schwarz', 'Alessandro Riedle', 'Clemens Walch', 'Aleksandr Hleb', 'Timo Gebhart', 'Élson', 'Yildiray Bastürk', 'Jan Simak', 'Daniel Didavi', 'Pavel Pogrebnyak', 'Cacau', 'Ciprian Marica', 'Julian Schieber']"
2009,Borussia Dortmund,"['Roman Weidenfeller', 'Marc Ziegler', 'Marcel Höttecke', 'Johannes Focher', 'Neven Subotic', 'Mats Hummels', 'Felipe Santana', 'Uwe Hünemeier', 'Marc Hornschuh', 'Marcel Schmelzer', 'Dedê', 'David Vrzogic', 'Kevin Großkreutz', 'Patrick Owomoyela', 'Nuri Sahin', 'Sebastian Kehl', 'Sven Bender', 'Damien Le Tallec', 'Julian Koch', 'Markus Feulner', 'Tinga', 'Sebastian Tyrala', 'Tamás Hajnal', 'Mario Götze', 'Marco Stiepermann', 'Yasin Öztekin', 'Jakub Blaszczykowski', 'Mohamed Zidan', 'Dimitar Rangelov', 'Lucas Barrios', 'Nelson Valdez', 'Daniel Ginczek', 'Christopher Kullmann', 'Bajram Sadrijaj']"
2009,TSG 1899 Hoffenheim,"['Timo Hildebrand', 'Daniel Haas', 'Ramazan Özcan', 'Jens Grahl', 'Josip Simunic', 'Isaac Vorsah', 'Marvin Compper', 'Matthias Jaissle', 'Per Nilsson', 'Manuel Gulde', 'Kevin Conrad', 'Robin Neupert', 'Andreas Ibertsberger', 'Christian Eichner', 'Jukka Raitala', 'Andreas Beck', 'Luiz Gustavo', 'Sejad Salihovic', 'Franco Zuculini', 'Tobias Weis', 'Pascal Groß', 'Andreas Ludwig', 'Carlos Eduardo', 'Maicosuel', 'Marco Terrazzino', 'Kai Herdling', 'Boris Vukcevic', 'Vedad Ibisevic', 'Chinedu Obasi', 'Demba Ba', 'Wellington', 'Prince Tagoe', 'Adam Jabiri']"
2009,Hertha BSC,"['Jaroslav Drobny', 'Timo Ochs', 'Sascha Burchert', 'Christopher Gäng', 'Patrick Sobtzik', 'Arne Friedrich', 'Steve von Bergen', 'Fabian Lustenberger', 'Roman Hubnik', 'Maximilian Nicu', 'Nemanja Pejcinovic', 'Rasmus Bengtsson', 'Marc Stein', 'Christoph Janker', 'Kaká', 'Shervin Radjabali-Fardi', 'Lukasz Piszczek', 'Gojko Kacar', 'Pál Dárdai', 'Lennart Hartmann', 'Cícero', 'Florian Kringe', 'Fanol Perdedaj', 'Levan Kobiashvili', 'César', 'Sascha Bigalke', 'Patrick Ebert', 'Raffael', 'Adrián Ramos', 'Theofanis Gekas', 'Amine Chermiti', 'Valeri Domovchiyski', 'Artur Wichniarek']"
2009,Eintracht Frankfurt,"['Oka Nikolov', 'Markus Pröll', 'Ralf Fährmann', 'Jan Zimmermann', 'Erman Muratagic', 'Maik Franz', 'Marco Russ', 'Chris', 'Aleksandar Vasoski', 'Nikola Petkovic', 'Stefan Haben', 'Christoph Spycher', 'Stefano Cincotta', 'Patrick Ochs', 'Sebastian Jung', 'Markus Steinhöfer', 'Pirmin Schwegler', 'Zlatan Bajramovic', 'Christoph Preuß', 'Selim Teber', 'Ricardo Clark', 'Marcel Titsch Rivero', 'Marcel Heller', 'Benjamin Köhler', 'Halil Altintop', 'Caio', 'Faton Toski', 'Ümit Korkmaz', 'Mehdi Mahdavikia', 'Alexander Meier', 'Ioannis Amanatidis', 'Martin Fenin', 'Nikolaos Lyberopoulos', 'Cenk Tosun', 'Juvhel Tsoumou', 'Marcos Álvarez']"
2009,1.FC Köln,"['Faryd Mondragón', 'Thomas Kessler', 'Miro Varvodic', 'Pedro Geromel', 'Youssef Mohamad', 'Christopher Schorch', 'Kevin Pezzoni', 'Kevin McKenna', 'Marvin Matip', 'Stephan Salger', 'Carsten Cullmann', 'Andreas Dick', 'Fabrice Ehret', 'Pierre Womé', 'Alexander Vaaßen', 'Miso Brecko', 'Daniel Brosinski', 'Petit', 'Adam Matuszczyk', 'Taner Yalcin', 'Maniche', 'Reinhold Yabo', 'Sebastian Zielinsky', 'Wilfried Sanou', 'José Pierre Vunguidica', 'Zoran Tosic', 'Adil Chihi', 'Christian Clemens', 'Lukas Podolski', 'Milivoje Novakovic', 'Sebastian Freis', 'Manasseh Ishiaku', 'Simon Terodde']"
2009,Borussia Mönchengladbach,"['Logan Bailly', 'Christofer Heimeroth', 'Frederic Löhe', 'Marc-André ter Stegen', 'Dante', 'Roel Brouwers', 'Thomas Kleine', 'Tony Jantschke', 'Jan-Ingwer Callsen-Bracker', 'Roman Neustädter', 'Tim Heubach', 'Filip Daems', 'Jean-Sébastien Jaurès', 'Christian Dorda', 'Tobias Levels', 'Paul Stalteri', 'Thorben Marx', 'Marcel Meeuwis', 'Gal Alberman', 'Michael Bradley', 'Juan Arango', 'Marco Reus', 'Karim Matmour', 'Patrick Herrmann', 'Fabian Bäcker', 'Raúl Bobadilla', 'Rob Friend', 'Roberto Colautti', 'Oliver Neuville', 'Moses Lamidi']"
2009,Hannover 96,"['Florian Fromlowitz', 'Uwe Gospodarek', 'Morten Jensen', 'Robert Enke', 'Karim Haggui', 'Christian Schulz', 'Jan Durica', 'Mario Eggimann', 'Vinícius', 'Henrik Ernst', 'Leon Balogun', 'Tim Hofmann', 'Florian Büchler', 'Christopher Avevor', 'Konstantin Rausch', 'Constant Djakpa', 'Steven Cherundolo', 'Sofian Chahed', 'Sal Zizzo', 'Hanno Balitsch', 'Manuel Schmiedebach', 'Altin Lala', 'Sofien Chahed', 'Leon Andreasen', 'Sérgio da Silva Pinto', 'Jacek Krzynowek', 'Élson', 'Arnold Bruggink', 'Hendrik Hahne', 'Valdet Rama', 'Jaroslaw Lindner', 'Rubic Ghasemi-Nobakht', 'Jan Rosenthal', 'Jan Schlaudraff', 'Jiri Stajner', 'Didier Ya Konan', 'Arouna Koné', 'Mikael Forssell', 'Mike Hanke']"
2009,1.FSV Mainz 05,"['Heinz Müller', 'Christian Wetklo', 'Dimo Wache', 'Pierre Kleinheider', 'Tim Hoogland', 'Niko Bungert', 'Nikolce Noveski', 'Bo Svensson', 'Jan Kirchhoff', 'Stefan Bell', 'Malik Fathi', 'Radoslav Zabavnik', 'Zsolt Lőw', 'Peter Van der Heyden', 'Fabian Götze', 'Marco Rose', 'Benjamin Kessel', 'Eugen Gopko', 'Eugen Polanski', 'Milorad Pekovic', 'Daniel Gunkel', 'Viktor Riske', 'Steven Kröner', 'Elkin Soto', 'Miroslav Karhan', 'Jared Jeffrey', 'Filip Trojan', 'Jahmir Hyka', 'Andreas Ivanschitz', 'Jan Simak', 'André Schürrle', 'Florian Heller', 'Chadli Amri', 'Srdjan Baljak', 'Gamal Hamza', 'Dragan Bogavac', 'Aristide Bancé', 'Ádám Szalai', 'Félix Borja', 'Adriano Grimaldi', 'Petar Sliskovic']"
